month,borough,day_type,trip_type,route_id,actual_number_of_buses,scheduled_number_of_buses,service_delivered
2015-11,Queens,1,LCL/LTD,Q13,669,720,0.929166667
2015-11,Queens,1,LCL/LTD,Q15,356,360,0.988888889
2015-11,Queens,1,LCL/LTD,Q15A,350,360,0.972222222
2015-11,Queens,1,LCL/LTD,Q16,627,612,1.024509804
2015-11,Queens,1,LCL/LTD,Q17,1000,1044,0.957854406
2015-11,Queens,1,LCL/LTD,Q18,583,594,0.981481481
2015-11,Queens,1,LCL/LTD,Q19,292,306,0.954248366
2015-11,Queens,1,LCL/LTD,Q2,705,738,0.955284553
2015-11,Queens,1,LCL/LTD,Q20A,426,430,0.990697674
2015-11,Queens,1,LCL/LTD,Q20B,357,341,1.046920821
2015-11,Queens,1,LCL/LTD,Q21,179,178,1.005617978
2015-11,Queens,1,LCL/LTD,Q22,639,656,0.974085366
2015-11,Queens,1,LCL/LTD,Q23,727,756,0.961640212
2015-11,Queens,1,LCL/LTD,Q24,510,540,0.944444444
2015-11,Queens,1,LCL/LTD,Q25,1162,1206,0.963515755
2015-11,Queens,1,LCL/LTD,Q26,493,504,0.978174603
2015-11,Queens,1,LCL/LTD,Q27,1752,1854,0.944983819
2015-11,Queens,1,LCL/LTD,Q28,965,1008,0.95734127
2015-11,Queens,1,LCL/LTD,Q29,562,612,0.918300654
2015-11,Queens,1,LCL/LTD,Q3,579,612,0.946078431
2015-11,Queens,1,LCL/LTD,Q30,953,1008,0.945436508
2015-11,Queens,1,LCL/LTD,Q31,532,536,0.992537313
2015-11,Queens,1,LCL/LTD,Q32,568,576,0.986111111
2015-11,Queens,1,LCL/LTD,Q33,759,792,0.958333333
2015-11,Queens,1,LCL/LTD,Q34,507,551,0.920145191
2015-11,Queens,1,LCL/LTD,Q35,507,486,1.043209877
2015-11,Queens,1,LCL/LTD,Q36,1016,1080,0.940740741
2015-11,Queens,1,LCL/LTD,Q37,896,954,0.939203354
2015-11,Queens,1,LCL/LTD,Q38,437,450,0.971111111
2015-11,Queens,1,LCL/LTD,Q39,721,774,0.931524548
2015-11,Queens,1,LCL/LTD,Q4,1223,1294,0.945131376
2015-11,Queens,1,LCL/LTD,Q40,730,756,0.965608466
2015-11,Queens,1,LCL/LTD,Q41,574,612,0.937908497
2015-11,Queens,1,LCL/LTD,Q42,361,360,1.002777778
2015-11,Queens,1,LCL/LTD,Q43,1904,1962,0.970438328
2015-11,Queens,1,LCL/LTD,Q44,775,799,0.969962453
2015-11,Queens,1,LCL/LTD,Q46,2317,2496,0.928285256
2015-11,Queens,1,LCL/LTD,Q47,632,648,0.975308642
2015-11,Queens,1,LCL/LTD,Q48,343,342,1.002923977
2015-11,Queens,1,LCL/LTD,Q49,1345,1404,0.957977208
2015-11,Queens,1,LCL/LTD,Q5,1500,1584,0.946969697
2015-11,Queens,1,LCL/LTD,Q50,347,360,0.963888889
2015-11,Queens,1,LCL/LTD,Q52,419,432,0.969907407
2015-11,Queens,1,LCL/LTD,Q53,698,720,0.969444444
2015-11,Queens,1,LCL/LTD,Q54,582,616,0.944805195
2015-11,Queens,1,LCL/LTD,Q55,747,756,0.988095238
2015-11,Queens,1,LCL/LTD,Q56,452,486,0.930041152
2015-11,Queens,1,LCL/LTD,Q58,1109,1138,0.974516696
2015-11,Queens,1,LCL/LTD,Q59,465,486,0.956790123
2015-11,Queens,1,LCL/LTD,Q6,1587,1656,0.958333333
2015-11,Queens,1,LCL/LTD,Q60,571,594,0.961279461
2015-11,Queens,1,LCL/LTD,Q64,1184,1242,0.953301127
2015-11,Queens,1,LCL/LTD,Q65,1055,1080,0.976851852
2015-11,Queens,1,LCL/LTD,Q66,680,738,0.921409214
2015-11,Queens,1,LCL/LTD,Q67,421,432,0.974537037
2015-11,Queens,1,LCL/LTD,Q69,746,756,0.986772487
2015-11,Queens,1,LCL/LTD,Q7,657,668,0.983532934
2015-11,Queens,1,LCL/LTD,Q70,428,450,0.951111111
2015-11,Queens,1,LCL/LTD,Q72,406,432,0.939814815
2015-11,Queens,1,LCL/LTD,Q76,538,550,0.978181818
2015-11,Queens,1,LCL/LTD,Q77,593,630,0.941269841
2015-11,Queens,1,LCL/LTD,Q8,737,756,0.974867725
2015-11,Queens,1,LCL/LTD,Q83,1318,1386,0.950937951
2015-11,Queens,1,LCL/LTD,Q84,618,684,0.903508772
2015-11,Queens,1,LCL/LTD,Q85,1530,1617,0.94619666
2015-11,Queens,1,LCL/LTD,Q88,677,740,0.914864865
2015-11,Queens,1,LCL/LTD,Q9,693,720,0.9625
2015-11,Queens,2,LCL/LTD,Q1,167,173,0.965317919
2015-11,Queens,2,LCL/LTD,Q10,448,453,0.988962472
2015-11,Queens,2,LCL/LTD,Q100,224,233,0.961373391
2015-11,Queens,2,LCL/LTD,Q101,112,110,1.018181818
2015-11,Queens,2,LCL/LTD,Q102,102,105,0.971428571
2015-11,Queens,2,LCL/LTD,Q103,98,97,1.010309278
2015-11,Queens,2,LCL/LTD,Q104,87,86,1.011627907
2015-11,Queens,2,LCL/LTD,Q11,113,117,0.965811966
2015-11,Queens,2,LCL/LTD,Q110,136,137,0.99270073
2015-11,Queens,2,LCL/LTD,Q111,342,341,1.002932551
2015-11,Queens,2,LCL/LTD,Q112,149,152,0.980263158
2015-11,Queens,2,LCL/LTD,Q113,103,106,0.971698113
2015-11,Queens,2,LCL/LTD,Q114,141,154,0.915584416
2015-11,Queens,2,LCL/LTD,Q12,291,315,0.923809524
2015-11,Queens,2,LCL/LTD,Q13,200,210,0.952380952
2015-11,Queens,2,LCL/LTD,Q15,68,73,0.931506849
2015-11,Queens,2,LCL/LTD,Q15A,76,74,1.027027027
2015-11,Queens,2,LCL/LTD,Q16,132,142,0.929577465
2015-11,Queens,2,LCL/LTD,Q17,258,291,0.886597938
2015-11,Queens,2,LCL/LTD,Q18,139,152,0.914473684
2015-11,Queens,2,LCL/LTD,Q19,88,92,0.956521739
2015-11,Queens,2,LCL/LTD,Q2,175,182,0.961538462
2015-11,Queens,2,LCL/LTD,Q20A,175,179,0.977653631
2015-11,Queens,2,LCL/LTD,Q20B,15,14,1.071428571
2015-11,Queens,2,LCL/LTD,Q21,101,100,1.01
2015-11,Queens,2,LCL/LTD,Q22,244,240,1.016666667
2015-11,Queens,2,LCL/LTD,Q23,231,231,1
2015-11,Queens,2,LCL/LTD,Q24,198,203,0.975369458
2015-11,Queens,2,LCL/LTD,Q25,231,229,1.008733624
2015-11,Queens,2,LCL/LTD,Q26,25,28,0.892857143
2015-11,Queens,2,LCL/LTD,Q27,385,424,0.908018868
2015-11,Queens,2,LCL/LTD,Q28,227,226,1.004424779
2015-11,Queens,2,LCL/LTD,Q29,175,180,0.972222222
2015-11,Queens,2,LCL/LTD,Q3,145,138,1.050724638
2015-11,Queens,2,LCL/LTD,Q30,167,162,1.030864198
2015-11,Queens,2,LCL/LTD,Q31,86,87,0.988505747
2015-11,Queens,2,LCL/LTD,Q32,243,262,0.927480916
2015-11,Queens,2,LCL/LTD,Q33,211,215,0.981395349
2015-11,Queens,2,LCL/LTD,Q34,10,10,1
2015-11,Queens,2,LCL/LTD,Q35,235,239,0.983263598
2015-11,Queens,2,LCL/LTD,Q36,170,178,0.95505618
2015-11,Queens,2,LCL/LTD,Q37,160,164,0.975609756
2015-11,Queens,2,LCL/LTD,Q38,106,105,1.00952381
2015-11,Queens,2,LCL/LTD,Q39,115,117,0.982905983
2015-11,Queens,2,LCL/LTD,Q4,227,225,1.008888889
2015-11,Queens,2,LCL/LTD,Q40,156,155,1.006451613
2015-11,Queens,2,LCL/LTD,Q41,132,129,1.023255814
2015-11,Queens,2,LCL/LTD,Q42,20,20,1
2015-11,Queens,2,LCL/LTD,Q43,247,248,0.995967742
2015-11,Queens,2,LCL/LTD,Q44,221,222,0.995495495
2015-11,Queens,2,LCL/LTD,Q46,359,381,0.942257218
2015-11,Queens,2,LCL/LTD,Q47,117,114,1.026315789
2015-11,Queens,2,LCL/LTD,Q48,124,122,1.016393443
2015-11,Queens,2,LCL/LTD,Q49,245,244,1.004098361
2015-11,Queens,2,LCL/LTD,Q5,273,300,0.91
2015-11,Queens,2,LCL/LTD,Q50,96,100,0.96
2015-11,Queens,2,LCL/LTD,Q52,130,132,0.984848485
2015-11,Queens,2,LCL/LTD,Q53,246,250,0.984
2015-11,Queens,2,LCL/LTD,Q54,172,175,0.982857143
2015-11,Queens,2,LCL/LTD,Q55,186,180,1.033333333
2015-11,Queens,2,LCL/LTD,Q56,198,207,0.956521739
2015-11,Queens,2,LCL/LTD,Q58,392,417,0.940047962
2015-11,Queens,2,LCL/LTD,Q59,192,193,0.994818653
2015-11,Queens,2,LCL/LTD,Q6,229,233,0.982832618
2015-11,Queens,2,LCL/LTD,Q60,226,245,0.92244898
2015-11,Queens,2,LCL/LTD,Q64,244,242,1.008264463
2015-11,Queens,2,LCL/LTD,Q65,214,216,0.990740741
2015-11,Queens,2,LCL/LTD,Q66,241,260,0.926923077
2015-11,Queens,2,LCL/LTD,Q67,51,51,1
2015-11,Queens,2,LCL/LTD,Q69,155,164,0.945121951
2015-11,Queens,2,LCL/LTD,Q7,115,120,0.958333333
2015-11,Queens,2,LCL/LTD,Q70,239,246,0.971544715
2015-11,Queens,2,LCL/LTD,Q72,127,125,1.016
2015-11,Queens,2,LCL/LTD,Q76,96,103,0.932038835
2015-11,Queens,2,LCL/LTD,Q77,106,107,0.990654206
2015-11,Queens,2,LCL/LTD,Q8,196,203,0.965517241
2015-11,Queens,2,LCL/LTD,Q83,254,258,0.984496124
2015-11,Queens,2,LCL/LTD,Q84,138,141,0.978723404
2015-11,Queens,2,LCL/LTD,Q85,257,276,0.93115942
2015-11,Queens,2,LCL/LTD,Q88,167,174,0.959770115
2015-11,Queens,2,LCL/LTD,Q9,164,165,0.993939394
2015-11,Staten Island,1,EXP,X1,835,864,0.966435185
2015-11,Staten Island,1,EXP,X10,173,172,1.005813953
2015-11,Staten Island,1,EXP,X10B,422,432,0.976851852
2015-11,Staten Island,1,EXP,X11,410,432,0.949074074
2015-11,Staten Island,1,EXP,X12,591,612,0.965686275
2015-11,Staten Island,1,EXP,X14,413,432,0.956018519
2015-11,Staten Island,1,EXP,X15,465,468,0.993589744
2015-11,Staten Island,1,EXP,X17,59,52,1.134615385
2015-11,Staten Island,1,EXP,X17A,621,702,0.884615385
2015-11,Staten Island,1,EXP,X17J,777,846,0.918439716
2015-11,Staten Island,1,EXP,X19,337,432,0.780092593
2015-11,Staten Island,1,EXP,X2,576,630,0.914285714
2015-11,Staten Island,1,EXP,X21,204,215,0.948837209
2015-11,Staten Island,1,EXP,X22,579,630,0.919047619
2015-11,Staten Island,1,EXP,X22A,137,144,0.951388889
2015-11,Staten Island,1,EXP,X3,298,288,1.034722222
2015-11,Staten Island,1,EXP,X30,371,396,0.936868687
2015-11,Staten Island,1,EXP,X31,282,360,0.783333333
2015-11,Staten Island,1,EXP,X4,336,342,0.98245614
2015-11,Staten Island,1,EXP,X42,239,252,0.948412698
2015-11,Staten Island,1,EXP,X5,645,684,0.942982456
2015-11,Staten Island,1,EXP,X7,676,666,1.015015015
2015-11,Staten Island,1,EXP,X8,400,414,0.966183575
2015-11,Staten Island,1,EXP,X9,468,486,0.962962963
2015-11,Staten Island,2,EXP,X1,139,157,0.885350318
2015-11,Staten Island,2,EXP,X10,47,47,1
2015-11,Staten Island,2,EXP,X12,1,7,0.142857143
2015-11,Staten Island,2,EXP,X14,2,8,0.25
2015-11,Staten Island,2,EXP,X15,2,12,0.166666667
2015-11,Staten Island,2,EXP,X17,55,65,0.846153846
2015-11,Staten Island,2,EXP,X19,1,6,0.166666667
2015-11,Staten Island,2,EXP,X21,1,2,0.5
2015-11,Staten Island,2,EXP,X5,1,9,0.111111111
2015-11,Staten Island,1,LCL/LTD,S40,366,396,0.924242424
2015-11,Staten Island,1,LCL/LTD,S42,250,252,0.992063492
2015-11,Staten Island,1,LCL/LTD,S44,350,378,0.925925926
2015-11,Staten Island,1,LCL/LTD,S46,411,432,0.951388889
2015-11,Staten Island,1,LCL/LTD,S48,400,432,0.925925926
2015-11,Staten Island,1,LCL/LTD,S51,477,468,1.019230769
2015-11,Staten Island,1,LCL/LTD,S52,291,324,0.898148148
2015-11,Staten Island,1,LCL/LTD,S53,664,666,0.996996997
2015-11,Staten Island,1,LCL/LTD,S54,290,284,1.021126761
2015-11,Staten Island,1,LCL/LTD,S55,125,178,0.702247191
2015-11,Staten Island,1,LCL/LTD,S56,178,180,0.988888889
2015-11,Staten Island,1,LCL/LTD,S57,275,270,1.018518519
2015-11,Staten Island,1,LCL/LTD,S59,347,342,1.014619883
2015-11,Staten Island,1,LCL/LTD,S61,346,360,0.961111111
2015-11,Staten Island,1,LCL/LTD,S62,323,342,0.944444444
2015-11,Staten Island,1,LCL/LTD,S66,300,306,0.980392157
2015-11,Staten Island,1,LCL/LTD,S74,401,396,1.012626263
2015-11,Staten Island,1,LCL/LTD,S76,399,414,0.963768116
2015-11,Staten Island,1,LCL/LTD,S78,381,414,0.920289855
2015-11,Staten Island,1,LCL/LTD,S81,144,144,1
2015-11,Staten Island,1,LCL/LTD,S84,36,90,0.4
2015-11,Staten Island,1,LCL/LTD,S86,72,72,1
2015-11,Staten Island,1,LCL/LTD,S89,322,324,0.99382716
2015-11,Staten Island,1,LCL/LTD,S90,376,378,0.994708995
2015-11,Staten Island,1,LCL/LTD,S91,366,376,0.973404255
2015-11,Staten Island,1,LCL/LTD,S92,280,268,1.044776119
2015-11,Staten Island,1,LCL/LTD,S93,395,396,0.997474747
2015-11,Staten Island,1,LCL/LTD,S94,267,270,0.988888889
2015-11,Staten Island,1,LCL/LTD,S96,408,414,0.985507246
2015-11,Staten Island,1,LCL/LTD,S98,466,468,0.995726496
2015-11,Staten Island,2,LCL/LTD,S40,133,146,0.910958904
2015-11,Staten Island,2,LCL/LTD,S44,147,163,0.901840491
2015-11,Staten Island,2,LCL/LTD,S46,145,164,0.884146341
2015-11,Staten Island,2,LCL/LTD,S48,142,152,0.934210526
2015-11,Staten Island,2,LCL/LTD,S51,86,104,0.826923077
2015-11,Staten Island,2,LCL/LTD,S52,83,91,0.912087912
2015-11,Staten Island,2,LCL/LTD,S53,209,246,0.849593496
2015-11,Staten Island,2,LCL/LTD,S54,1,5,0.2
2015-11,Staten Island,2,LCL/LTD,S57,83,91,0.912087912
2015-11,Staten Island,2,LCL/LTD,S59,131,132,0.992424242
2015-11,Staten Island,2,LCL/LTD,S61,103,109,0.944954128
2015-11,Staten Island,2,LCL/LTD,S62,92,101,0.910891089
2015-11,Staten Island,2,LCL/LTD,S66,2,7,0.285714286
2015-11,Staten Island,2,LCL/LTD,S74,135,150,0.9
2015-11,Staten Island,2,LCL/LTD,S76,80,84,0.952380952
2015-11,Staten Island,2,LCL/LTD,S78,134,136,0.985294118
2015-11,Staten Island,2,LCL/LTD,S89,17,18,0.944444444
2015-11,Staten Island,2,LCL/LTD,S93,1,5,0.2
2015-11,Staten Island,1,SBS,SBS79,858,846,1.014184397
2015-11,Staten Island,2,SBS,SBS79,268,303,0.884488449
2015-12,Bronx,1,EXP,BXM1,596,594,1.003367003
2015-12,Bronx,1,EXP,BXM10,584,572,1.020979021
2015-12,Bronx,1,EXP,BXM11,557,572,0.973776224
2015-12,Bronx,1,EXP,BXM18,223,212,1.051886792
2015-12,Bronx,1,EXP,BXM2,333,330,1.009090909
2015-12,Bronx,1,EXP,BXM3,372,374,0.994652406
2015-12,Bronx,1,EXP,BXM4,186,196,0.948979592
2015-12,Bronx,1,EXP,BXM6,324,329,0.984802432
2015-12,Bronx,1,EXP,BXM7,969,990,0.978787879
2015-12,Bronx,1,EXP,BXM8,694,726,0.955922865
2015-12,Bronx,1,EXP,BXM9,731,770,0.949350649
2015-12,Bronx,2,EXP,BXM1,50,55,0.909090909
2015-12,Bronx,2,EXP,BXM10,59,62,0.951612903
2015-12,Bronx,2,EXP,BXM11,59,55,1.072727273
2015-12,Bronx,2,EXP,BXM2,57,65,0.876923077
2015-12,Bronx,2,EXP,BXM3,35,34,1.029411765
2015-12,Bronx,2,EXP,BXM4,31,31,1
2015-12,Bronx,2,EXP,BXM6,40,38,1.052631579
2015-12,Bronx,2,EXP,BXM7,100,101,0.99009901
2015-12,Bronx,2,EXP,BXM8,54,55,0.981818182
2015-12,Bronx,2,EXP,BXM9,62,60,1.033333333
2015-12,Bronx,1,LCL/LTD,BX1,916,930,0.984946237
2015-12,Bronx,1,LCL/LTD,BX10,862,889,0.969628796
2015-12,Bronx,1,LCL/LTD,BX11,1052,1071,0.98225957
2015-12,Bronx,1,LCL/LTD,BX12,760,774,0.981912145
2015-12,Bronx,1,LCL/LTD,BX13,1208,1206,1.001658375
2015-12,Bronx,1,LCL/LTD,BX15,1599,1716,0.931818182
2015-12,Bronx,1,LCL/LTD,BX16,729,740,0.985135135
2015-12,Bronx,1,LCL/LTD,BX17,856,857,0.998833139
2015-12,Bronx,1,LCL/LTD,BX18,430,440,0.977272727
2015-12,Bronx,1,LCL/LTD,BX19,947,972,0.974279835
2015-12,Bronx,1,LCL/LTD,BX2,787,796,0.988693467
2015-12,Bronx,1,LCL/LTD,BX20,306,308,0.993506494
2015-12,Bronx,1,LCL/LTD,BX21,851,903,0.942414175
2015-12,Bronx,1,LCL/LTD,BX22,918,943,0.973488865
2015-12,Bronx,1,LCL/LTD,BX23,925,946,0.977801268
2015-12,Bronx,1,LCL/LTD,BX24,220,220,1
2015-12,Bronx,1,LCL/LTD,BX26,800,806,0.992555831
2015-12,Bronx,1,LCL/LTD,BX27,1079,1079,1
2015-12,Bronx,1,LCL/LTD,BX28,542,554,0.97833935
2015-12,Bronx,1,LCL/LTD,BX29,175,176,0.994318182
2015-12,Bronx,1,LCL/LTD,BX3,1002,1023,0.979472141
2015-12,Bronx,1,LCL/LTD,BX30,883,891,0.991021324
2015-12,Bronx,1,LCL/LTD,BX31,759,750,1.012
2015-12,Bronx,1,LCL/LTD,BX32,577,591,0.976311337
2015-12,Bronx,1,LCL/LTD,BX33,400,396,1.01010101
2015-12,Bronx,1,LCL/LTD,BX34,462,474,0.974683544
2015-12,Bronx,1,LCL/LTD,BX35,1110,1120,0.991071429
2015-12,Bronx,1,LCL/LTD,BX36,1646,1671,0.985038899
2015-12,Bronx,1,LCL/LTD,BX38,530,537,0.986964618
2015-12,Bronx,1,LCL/LTD,BX39,859,850,1.010588235
2015-12,Bronx,1,LCL/LTD,BX4,424,425,0.997647059
2015-12,Bronx,1,LCL/LTD,BX40,456,447,1.020134228
2015-12,Bronx,1,LCL/LTD,BX41,577,572,1.008741259
2015-12,Bronx,1,LCL/LTD,BX42,452,442,1.022624434
2015-12,Bronx,1,LCL/LTD,BX46,198,200,0.99
2015-12,Bronx,1,LCL/LTD,BX4A,422,430,0.981395349
2015-12,Bronx,1,LCL/LTD,BX5,801,804,0.996268657
2015-12,Bronx,1,LCL/LTD,BX6,1206,1228,0.982084691
2015-12,Bronx,1,LCL/LTD,BX7,880,913,0.963855422
2015-12,Bronx,1,LCL/LTD,BX8,605,608,0.995065789
2015-12,Bronx,1,LCL/LTD,BX9,1260,1292,0.975232198
2015-12,Bronx,2,LCL/LTD,BX1,94,99,0.949494949
2015-12,Bronx,2,LCL/LTD,BX10,169,174,0.971264368
2015-12,Bronx,2,LCL/LTD,BX11,221,228,0.969298246
2015-12,Bronx,2,LCL/LTD,BX12,224,226,0.991150442
2015-12,Bronx,2,LCL/LTD,BX13,260,268,0.970149254
2015-12,Bronx,2,LCL/LTD,BX15,346,342,1.011695906
2015-12,Bronx,2,LCL/LTD,BX16,118,122,0.967213115
2015-12,Bronx,2,LCL/LTD,BX17,202,199,1.015075377
2015-12,Bronx,2,LCL/LTD,BX18,77,80,0.9625
2015-12,Bronx,2,LCL/LTD,BX19,284,292,0.97260274
2015-12,Bronx,2,LCL/LTD,BX2,173,173,1
2015-12,Bronx,2,LCL/LTD,BX21,194,194,1
2015-12,Bronx,2,LCL/LTD,BX22,216,222,0.972972973
2015-12,Bronx,2,LCL/LTD,BX23,89,90,0.988888889
2015-12,Bronx,2,LCL/LTD,BX24,90,90,1
2015-12,Bronx,2,LCL/LTD,BX26,147,153,0.960784314
2015-12,Bronx,2,LCL/LTD,BX27,190,190,1
2015-12,Bronx,2,LCL/LTD,BX28,138,134,1.029850746
2015-12,Bronx,2,LCL/LTD,BX29,40,40,1
2015-12,Bronx,2,LCL/LTD,BX3,312,305,1.02295082
2015-12,Bronx,2,LCL/LTD,BX30,144,145,0.993103448
2015-12,Bronx,2,LCL/LTD,BX31,139,145,0.95862069
2015-12,Bronx,2,LCL/LTD,BX32,81,84,0.964285714
2015-12,Bronx,2,LCL/LTD,BX33,108,107,1.009345794
2015-12,Bronx,2,LCL/LTD,BX34,120,117,1.025641026
2015-12,Bronx,2,LCL/LTD,BX35,261,269,0.970260223
2015-12,Bronx,2,LCL/LTD,BX36,327,334,0.979041916
2015-12,Bronx,2,LCL/LTD,BX38,126,124,1.016129032
2015-12,Bronx,2,LCL/LTD,BX39,209,202,1.034653465
2015-12,Bronx,2,LCL/LTD,BX4,107,112,0.955357143
2015-12,Bronx,2,LCL/LTD,BX40,111,111,1
2015-12,Bronx,2,LCL/LTD,BX41,228,227,1.004405286
2015-12,Bronx,2,LCL/LTD,BX42,115,122,0.942622951
2015-12,Bronx,2,LCL/LTD,BX46,63,63,1
2015-12,Bronx,2,LCL/LTD,BX4A,103,106,0.971698113
2015-12,Bronx,2,LCL/LTD,BX5,197,209,0.942583732
2015-12,Bronx,2,LCL/LTD,BX6,273,266,1.026315789
2015-12,Bronx,2,LCL/LTD,BX7,229,234,0.978632479
2015-12,Bronx,2,LCL/LTD,BX8,87,90,0.966666667
2015-12,Bronx,2,LCL/LTD,BX9,304,309,0.98381877
2015-12,Bronx,1,SBS,SBS12,1426,1421,1.003518649
2015-12,Bronx,1,SBS,SBS41,858,880,0.975
2015-12,Bronx,2,SBS,SBS12,362,370,0.978378378
2015-12,Bronx,2,SBS,SBS41,216,225,0.96
2015-12,Brooklyn,1,EXP,BM1,629,660,0.953030303
2015-12,Brooklyn,1,EXP,BM2,518,506,1.023715415
2015-12,Brooklyn,1,EXP,BM3,454,462,0.982683983
2015-12,Brooklyn,1,EXP,BM4,438,439,0.997722096
2015-12,Brooklyn,1,EXP,BM5,285,286,0.996503497
2015-12,Brooklyn,1,EXP,X27,727,760,0.956578947
2015-12,Brooklyn,1,EXP,X28,717,767,0.934810952
2015-12,Brooklyn,1,EXP,X37,625,657,0.95129376
2015-12,Brooklyn,1,EXP,X38,559,596,0.937919463
2015-12,Brooklyn,2,EXP,BM1,18,15,1.2
2015-12,Brooklyn,2,EXP,BM2,16,16,1
2015-12,Brooklyn,2,EXP,BM3,20,15,1.333333333
2015-12,Brooklyn,2,EXP,BM4,18,18,1
2015-12,Brooklyn,2,EXP,BM5,20,20,1
2015-12,Brooklyn,2,EXP,X27,70,72,0.972222222
2015-12,Brooklyn,1,LCL/LTD,B1,769,874,0.8798627
2015-12,Brooklyn,1,LCL/LTD,B100,1127,1144,0.98513986
2015-12,Brooklyn,1,LCL/LTD,B103,1757,1848,0.950757576
2015-12,Brooklyn,1,LCL/LTD,B11,813,838,0.970167064
2015-12,Brooklyn,1,LCL/LTD,B12,1074,1116,0.962365591
2015-12,Brooklyn,1,LCL/LTD,B13,539,545,0.988990826
2015-12,Brooklyn,1,LCL/LTD,B14,522,532,0.981203008
2015-12,Brooklyn,1,LCL/LTD,B15,918,952,0.964285714
2015-12,Brooklyn,1,LCL/LTD,B16,580,595,0.974789916
2015-12,Brooklyn,1,LCL/LTD,B17,1132,1162,0.974182444
2015-12,Brooklyn,1,LCL/LTD,B2,490,518,0.945945946
2015-12,Brooklyn,1,LCL/LTD,B20,622,657,0.946727549
2015-12,Brooklyn,1,LCL/LTD,B24,130,132,0.984848485
2015-12,Brooklyn,1,LCL/LTD,B25,721,738,0.97696477
2015-12,Brooklyn,1,LCL/LTD,B26,823,857,0.960326721
2015-12,Brooklyn,1,LCL/LTD,B3,1008,1012,0.996047431
2015-12,Brooklyn,1,LCL/LTD,B31,526,571,0.921190893
2015-12,Brooklyn,1,LCL/LTD,B32,219,220,0.995454545
2015-12,Brooklyn,1,LCL/LTD,B35,1914,1958,0.97752809
2015-12,Brooklyn,1,LCL/LTD,B36,1098,1118,0.982110912
2015-12,Brooklyn,1,LCL/LTD,B37,346,352,0.982954545
2015-12,Brooklyn,1,LCL/LTD,B38,1584,1648,0.961165049
2015-12,Brooklyn,1,LCL/LTD,B4,429,440,0.975
2015-12,Brooklyn,1,LCL/LTD,B41,1960,2001,0.979510245
2015-12,Brooklyn,1,LCL/LTD,B43,609,620,0.982258065
2015-12,Brooklyn,1,LCL/LTD,B44,764,770,0.992207792
2015-12,Brooklyn,1,LCL/LTD,B45,587,584,1.005136986
2015-12,Brooklyn,1,LCL/LTD,B46,3492,3605,0.968654646
2015-12,Brooklyn,1,LCL/LTD,B47,661,684,0.966374269
2015-12,Brooklyn,1,LCL/LTD,B48,411,418,0.983253589
2015-12,Brooklyn,1,LCL/LTD,B49,833,886,0.940180587
2015-12,Brooklyn,1,LCL/LTD,B52,943,959,0.983315954
2015-12,Brooklyn,1,LCL/LTD,B54,776,806,0.962779156
2015-12,Brooklyn,1,LCL/LTD,B57,483,501,0.964071856
2015-12,Brooklyn,1,LCL/LTD,B6,1920,1957,0.98109351
2015-12,Brooklyn,1,LCL/LTD,B60,672,703,0.955903272
2015-12,Brooklyn,1,LCL/LTD,B61,759,748,1.014705882
2015-12,Brooklyn,1,LCL/LTD,B62,593,594,0.998316498
2015-12,Brooklyn,1,LCL/LTD,B63,637,638,0.998432602
2015-12,Brooklyn,1,LCL/LTD,B64,483,484,0.997933884
2015-12,Brooklyn,1,LCL/LTD,B65,512,535,0.957009346
2015-12,Brooklyn,1,LCL/LTD,B67,409,418,0.9784689
2015-12,Brooklyn,1,LCL/LTD,B68,830,848,0.978773585
2015-12,Brooklyn,1,LCL/LTD,B69,374,386,0.968911917
2015-12,Brooklyn,1,LCL/LTD,B7,489,508,0.962598425
2015-12,Brooklyn,1,LCL/LTD,B70,479,479,1
2015-12,Brooklyn,1,LCL/LTD,B74,816,833,0.979591837
2015-12,Brooklyn,1,LCL/LTD,B8,966,1009,0.957383548
2015-12,Brooklyn,1,LCL/LTD,B82,1343,1319,1.018195603
2015-12,Brooklyn,1,LCL/LTD,B83,825,867,0.951557093
2015-12,Brooklyn,1,LCL/LTD,B84,221,220,1.004545455
2015-12,Brooklyn,1,LCL/LTD,B9,357,366,0.975409836
2015-12,Brooklyn,2,LCL/LTD,B1,78,78,1
2015-12,Brooklyn,2,LCL/LTD,B100,107,110,0.972727273
2015-12,Brooklyn,2,LCL/LTD,B103,239,242,0.987603306
2015-12,Brooklyn,2,LCL/LTD,B11,178,178,1
2015-12,Brooklyn,2,LCL/LTD,B12,308,310,0.993548387
2015-12,Brooklyn,2,LCL/LTD,B13,104,98,1.06122449
2015-12,Brooklyn,2,LCL/LTD,B14,140,142,0.985915493
2015-12,Brooklyn,2,LCL/LTD,B15,310,313,0.990415335
2015-12,Brooklyn,2,LCL/LTD,B16,134,133,1.007518797
2015-12,Brooklyn,2,LCL/LTD,B17,216,231,0.935064935
2015-12,Brooklyn,2,LCL/LTD,B2,127,135,0.940740741
2015-12,Brooklyn,2,LCL/LTD,B20,146,143,1.020979021
2015-12,Brooklyn,2,LCL/LTD,B24,36,36,1
2015-12,Brooklyn,2,LCL/LTD,B25,203,214,0.948598131
2015-12,Brooklyn,2,LCL/LTD,B26,235,235,1
2015-12,Brooklyn,2,LCL/LTD,B3,263,261,1.007662835
2015-12,Brooklyn,2,LCL/LTD,B31,129,135,0.955555556
